FID,lat,lon,gid,reachid,pen_power_,pen_head_f
ReAtlas_smallhydro.1988,48.92206652695922,-113.56406777069245,1988,366175.000000,1100.723,157.513
ReAtlas_smallhydro.2526,43.99547667837825,-114.02380103365198,2526,917348.000000,1139.208,54.692
ReAtlas_smallhydro.2534,44.02622872149009,-113.96741959516325,2534,917330.000000,1131.329,53.412
ReAtlas_smallhydro.2536,44.04125937654487,-113.93166278095035,2536,917325.000000,1052.108,49.672
ReAtlas_smallhydro.2599,44.247932221747014,-114.30466260650294,2599,888080.000000,1181.560,59.843
ReAtlas_smallhydro.2604,44.259270973187576,-114.33348294634447,2604,888027.000000,1958.220,39.304
ReAtlas_smallhydro.2608,44.25617808458475,-114.3752558199773,2608,888028.000000,1602.019,32.218
ReAtlas_smallhydro.2613,44.25288350463181,-114.44769274795286,2613,888019.000000,1642.585,33.497
ReAtlas_smallhydro.2617,44.2610325858871,-114.41306779543123,2617,888016.000000,1153.658,23.491
ReAtlas_smallhydro.2621,44.25609646333167,-114.49312622983052,2621,888002.000000,2244.376,47.638
ReAtlas_smallhydro.2622,44.28325496189131,-114.30701356174407,2622,888007.000000,2831.954,40.748
ReAtlas_smallhydro.2628,44.30833941682442,-114.29427368368357,2628,887974.000000,2512.464,36.155
ReAtlas_smallhydro.2635,44.3336125751673,-114.29003128701538,2635,887937.000000,1722.441,24.770
ReAtlas_smallhydro.2639,44.34594161193142,-114.26841254032584,2639,887914.000000,1878.322,26.969
ReAtlas_smallhydro.2648,44.38242609452233,-114.25452537007268,2648,887855.000000,1345.765,19.094
ReAtlas_smallhydro.2650,44.413912606475286,-114.24503177576685,2650,887828.000000,4720.544,67.028
ReAtlas_smallhydro.2654,44.45268902681089,-114.22250286707035,2654,887776.000000,2751.883,39.108
ReAtlas_smallhydro.2659,44.468735097934626,-114.207623283093,2659,887759.000000,1438.139,20.505
ReAtlas_smallhydro.2661,44.4785110909475,-114.19642213019907,2661,887745.000000,2717.484,38.780
ReAtlas_smallhydro.2670,44.53527197647194,-114.18066354590039,2670,887692.000000,1451.687,20.801
ReAtlas_smallhydro.2680,44.56840875437398,-114.1850572772731,2680,887659.000000,2068.079,29.462
ReAtlas_smallhydro.2681,44.57560752808901,-114.18856014723937,2681,887655.000000,1187.995,16.207
ReAtlas_smallhydro.2688,44.604995675220124,-114.16840437653414,2688,887635.000000,1689.055,23.064
ReAtlas_smallhydro.2690,44.62157864226331,-114.15555399701779,2690,887628.000000,2770.359,36.909
ReAtlas_smallhydro.2693,44.642010198877365,-114.11865578706195,2693,887620.000000,2034.286,27.133
ReAtlas_smallhydro.2694,44.64931583009972,-114.0893742822434,2694,887614.000000,1086.271,14.501
ReAtlas_smallhydro.2701,44.68428010780503,-114.06641893094744,2701,887613.000000,1301.894,17.388
ReAtlas_smallhydro.2707,44.736472811673444,-114.00559652258045,2707,889158.000000,3987.187,46.982
ReAtlas_smallhydro.2710,44.7993057651807,-114.00556464068134,2710,889136.000000,1343.283,15.551
ReAtlas_smallhydro.2714,44.82104993719521,-113.99093887910692,2714,889127.000000,2907.977,33.497
ReAtlas_smallhydro.2735,45.04945272111899,-113.91542170908122,2735,889025.000000,1593.681,17.717
ReAtlas_smallhydro.2737,45.06736348337358,-113.91287813897219,2737,889018.000000,2638.869,29.331
ReAtlas_smallhydro.2742,45.11968689405595,-113.90757772971975,2742,888988.000000,2105.634,23.196
ReAtlas_smallhydro.2744,45.13588416372987,-113.90961841539479,2744,888978.000000,1183.056,13.025
ReAtlas_smallhydro.2753,45.15816289413851,-113.91135861741478,2753,888960.000000,1771.775,19.521
ReAtlas_smallhydro.2754,45.16515193961968,-113.912468790811,2754,888955.000000,1176.220,12.959
ReAtlas_smallhydro.2778,45.238446058430576,-114.31623699218807,2778,888852.000000,1975.347,178.150
ReAtlas_smallhydro.2906,45.8391086648474,-114.23377545470046,2906,924438.000000,1097.517,43.438
ReAtlas_smallhydro.2908,45.85078361719254,-114.22482930374716,2908,924412.000000,1027.158,40.486
ReAtlas_smallhydro.2915,45.912363520331255,-114.1502555931572,2915,924365.000000,1784.895,61.549
ReAtlas_smallhydro.2921,45.94633518950881,-114.12698174952016,2921,924343.000000,1654.653,39.436
ReAtlas_smallhydro.2947,46.03542408881831,-114.17052656814735,2947,924290.000000,1326.419,28.248
ReAtlas_smallhydro.2952,46.05880473257379,-114.17069877154952,2952,924280.000000,1113.170,23.688
ReAtlas_smallhydro.2958,46.06864241605922,-114.21601385481858,2958,924262.000000,1086.929,224.541
ReAtlas_smallhydro.2962,46.09198997751727,-114.18187293279698,2962,924251.000000,1578.819,30.676
ReAtlas_smallhydro.2968,46.22651772538996,-113.29434722482907,2968,922344.000000,1139.273,676.739
ReAtlas_smallhydro.2970,46.11499820361845,-114.16852869562771,2970,924238.000000,1694.439,32.841
ReAtlas_smallhydro.2971,46.106831392641325,-114.232945692414,2971,924234.000000,1308.618,161.056
ReAtlas_smallhydro.2972,46.113627440309614,-114.18274825790323,2972,924232.000000,1076.417,135.597
ReAtlas_smallhydro.2975,46.27956621339443,-112.9412415218851,2975,922014.000000,1063.757,403.904
ReAtlas_smallhydro.2984,46.149242630854005,-114.16579109740752,2984,924219.000000,2013.246,34.383
ReAtlas_smallhydro.3000,46.207917314537255,-114.16983055901778,3000,924191.000000,1863.313,30.479
ReAtlas_smallhydro.3014,46.23644834462661,-114.18091797188873,3014,924173.000000,1231.384,18.373
ReAtlas_smallhydro.3021,46.26624199716274,-114.16428540790594,3021,924154.000000,1486.728,21.325
ReAtlas_smallhydro.3041,46.50257553458198,-113.23517548240102,3041,922162.000000,1008.098,144.259
ReAtlas_smallhydro.3051,46.42914770801,-114.11884751235124,3051,924076.000000,1609.841,20.472
ReAtlas_smallhydro.3080,46.50815930410067,-114.11341877082813,3080,924025.000000,1259.992,14.633
ReAtlas_smallhydro.3107,46.71118193620917,-113.26377517451508,3107,921367.000000,1106.929,27.297
ReAtlas_smallhydro.3108,46.698122254726854,-113.39185950171961,3108,921349.000000,1198.818,28.510
ReAtlas_smallhydro.3114,46.70842775742159,-113.50871738946066,3114,921337.000000,1083.700,24.836
ReAtlas_smallhydro.3118,46.58423289042849,-114.52295887453351,3118,885335.000000,1064.233,137.697
ReAtlas_smallhydro.3122,46.71233202255836,-113.67402252138675,3122,922018.000000,1382.905,50.919
ReAtlas_smallhydro.3126,46.72512237899621,-113.63293845895066,3126,921318.000000,1961.682,44.029
ReAtlas_smallhydro.3134,46.61568351125713,-114.6695981249027,3134,885314.000000,1140.182,226.444
ReAtlas_smallhydro.3135,46.74482320065927,-113.71230099489387,3135,921306.000000,2466.709,35.007
ReAtlas_smallhydro.3143,46.76691765165956,-113.71831834555778,3143,921288.000000,1421.140,20.013
ReAtlas_smallhydro.3146,46.778128569073054,-113.725355149904,3146,921286.000000,1072.357,15.092
ReAtlas_smallhydro.3155,46.755390598297566,-114.06281364217386,3155,923864.000000,1636.168,13.845
ReAtlas_smallhydro.3156,46.75176394963096,-114.09207969970876,3156,923865.000000,1030.306,48.031
ReAtlas_smallhydro.3157,46.79434469870041,-113.7700078813865,3157,921277.000000,1673.180,23.392
ReAtlas_smallhydro.3158,46.743257623629525,-114.15981785941011,3158,923858.000000,1396.893,66.371
ReAtlas_smallhydro.3166,46.80730884291718,-113.7847082176124,3166,921273.000000,1053.463,14.665
ReAtlas_smallhydro.3172,46.74664224931308,-114.29264244678512,3172,923845.000000,1004.319,171.654
ReAtlas_smallhydro.3177,46.819313177137175,-113.80672375673268,3177,921271.000000,3563.130,49.541
ReAtlas_smallhydro.3191,46.84861234654795,-113.85662144723426,3191,921266.000000,2148.477,29.757
ReAtlas_smallhydro.3198,46.96352640415123,-113.13302649724969,3198,922895.000000,1715.859,74.147
ReAtlas_smallhydro.3199,46.871292985098,-113.88758954050229,3199,922858.000000,3564.025,46.752
ReAtlas_smallhydro.3200,46.868723609273246,-113.93634695626193,3200,923768.000000,4302.520,29.265
ReAtlas_smallhydro.3205,46.89420053344721,-113.76981125999885,3205,922836.000000,1773.546,23.491
ReAtlas_smallhydro.3206,46.89211186897352,-113.7899850326215,3206,922840.000000,1794.966,23.720
ReAtlas_smallhydro.3207,46.945169204696164,-113.37986470584008,3207,922838.000000,2816.178,41.568
ReAtlas_smallhydro.3208,46.903970862909944,-113.7393682046806,3208,922827.000000,1412.279,18.734
ReAtlas_smallhydro.3209,46.882090748080806,-113.91450330115737,3209,923762.000000,1883.666,12.828
ReAtlas_smallhydro.3212,46.91487393893643,-113.6980540736277,3212,922831.000000,1079.521,14.436
ReAtlas_smallhydro.3213,46.86481367384989,-114.10922119984926,3213,923750.000000,2102.517,13.845
ReAtlas_smallhydro.3214,46.92720030046024,-113.64354859665846,3214,922812.000000,2271.068,32.251
ReAtlas_smallhydro.3217,46.87375739387085,-114.07938970514792,3217,923760.000000,3110.365,20.604
ReAtlas_smallhydro.3219,46.94860202693135,-113.55277232976215,3219,922779.000000,1045.493,15.125
ReAtlas_smallhydro.3221,46.94714649180665,-113.58111501470941,3221,922783.000000,2285.907,32.513
ReAtlas_smallhydro.3224,46.882107822544604,-114.13679842060478,3224,923749.000000,3954.645,14.797
ReAtlas_smallhydro.3230,46.90811774390161,-114.17761408232235,3230,923707.000000,1385.674,5.184
ReAtlas_smallhydro.3233,47.07186324369675,-112.95871767992219,3233,922754.000000,1116.049,83.333
ReAtlas_smallhydro.3246,47.04983321370498,-113.39793173086557,3246,922673.000000,1147.245,63.944
ReAtlas_smallhydro.3248,46.94444747489309,-114.20937531421919,3248,923661.000000,2189.410,8.136
ReAtlas_smallhydro.3260,46.9709934124507,-114.22762544597484,3260,923630.000000,2141.965,7.940
ReAtlas_smallhydro.3264,46.928999506418194,-114.69509221020823,3264,923608.000000,1146.340,69.423
ReAtlas_smallhydro.3269,46.99776000957501,-114.2339536288668,3269,923610.000000,1453.793,5.381
ReAtlas_smallhydro.3270,46.92715391359559,-114.75455010467294,3270,923612.000000,1773.624,105.971
ReAtlas_smallhydro.3278,47.00998881733035,-114.29300264351946,3278,923584.000000,4641.217,17.093
ReAtlas_smallhydro.3279,46.95896919186484,-114.67413166544168,3279,923607.000000,1403.195,48.688
ReAtlas_smallhydro.3285,47.00430244394554,-114.49426248612608,3285,923567.000000,15862.870,56.266
ReAtlas_smallhydro.3287,47.02775066906613,-114.34364237929097,3287,923552.000000,1756.335,6.463
ReAtlas_smallhydro.3288,46.98586114589053,-114.66147131641785,3288,923570.000000,1820.114,63.517
ReAtlas_smallhydro.3290,47.003588087764236,-114.5785097722472,3290,923544.000000,2438.427,8.629
ReAtlas_smallhydro.3291,47.00438591203865,-114.57873859623899,3291,923542.000000,7539.793,26.673
ReAtlas_smallhydro.3293,47.00061956447215,-114.72898025651253,3293,923531.000000,8926.347,29.167
ReAtlas_smallhydro.3303,47.02162687164727,-114.64054379134717,3303,923537.000000,7999.721,28.281
ReAtlas_smallhydro.3310,47.028271012132244,-114.75099944409268,3310,923524.000000,5655.640,18.471
ReAtlas_smallhydro.3319,47.04082000107282,-114.76625366476651,3319,923499.000000,5197.854,16.896
ReAtlas_smallhydro.3326,47.162168983340486,-113.98005609477585,3326,927200.000000,1243.007,97.211
ReAtlas_smallhydro.3328,47.16041618759919,-114.03928358255087,3328,927203.000000,1724.521,129.856
ReAtlas_smallhydro.3332,47.04020085050061,-114.95602450274808,3332,923473.000000,2051.609,320.341
ReAtlas_smallhydro.3344,47.076776184689614,-114.92383291037038,3344,923460.000000,1360.741,153.609
ReAtlas_smallhydro.3350,47.12935923590644,-114.81000932365944,3350,923413.000000,18479.223,59.350
ReAtlas_smallhydro.3353,47.125929908511814,-114.85675924007819,3353,923436.000000,1541.566,162.238
ReAtlas_smallhydro.3358,47.13797130734959,-114.82174488275336,3358,923401.000000,1595.326,5.118
ReAtlas_smallhydro.3360,47.157160271828054,-114.84700313785956,3360,923399.000000,3788.525,11.877
ReAtlas_smallhydro.3361,47.14765247935163,-114.94137555867329,3361,923392.000000,1014.736,148.228
ReAtlas_smallhydro.3375,47.19569650050728,-114.88837385061711,3375,923372.000000,3331.495,10.236
ReAtlas_smallhydro.3382,47.22757849530411,-114.9656289837084,3382,923335.000000,1224.157,3.707
ReAtlas_smallhydro.3383,47.32078987460402,-114.31639808019591,3383,927062.000000,6748.415,14.272
ReAtlas_smallhydro.3389,47.23290083916553,-115.02669369408557,3389,923327.000000,7096.019,21.457
ReAtlas_smallhydro.3391,47.23811601202595,-114.99727056943723,3391,923330.000000,1517.927,4.593
ReAtlas_smallhydro.3404,47.368511983545005,-114.3255219389423,3404,927009.000000,1079.398,2.395
ReAtlas_smallhydro.3406,47.30360530566436,-114.8145544290874,3406,923312.000000,3472.775,9.777
ReAtlas_smallhydro.3407,47.272555543146936,-115.07178048822635,3407,923310.000000,1272.345,3.839
ReAtlas_smallhydro.3409,47.37443747354657,-114.3308262338465,3409,926991.000000,6905.878,15.322
ReAtlas_smallhydro.3411,47.31374689983578,-114.85734930390069,3411,923311.000000,16214.640,45.669
ReAtlas_smallhydro.3414,47.38802088958512,-114.35118657600424,3414,926982.000000,4348.245,9.646
ReAtlas_smallhydro.3421,47.296817560458464,-115.13772276832108,3421,923291.000000,1065.007,56.824
ReAtlas_smallhydro.3422,47.308806151733485,-115.0680082031586,3422,923294.000000,9563.441,27.133
ReAtlas_smallhydro.3428,47.339244319931574,-114.95499087393281,3428,923285.000000,11648.134,32.874
ReAtlas_smallhydro.3440,47.37541697256134,-114.789600872015,3440,927994.000000,10054.497,12.270
ReAtlas_smallhydro.3442,47.38073853885272,-114.7971935091411,3442,927992.000000,1479.062,1.804
ReAtlas_smallhydro.3444,47.44923240439884,-114.32793182521579,3444,926949.000000,9087.363,20.144
ReAtlas_smallhydro.3448,47.39159268865557,-114.81486149240712,3448,927990.000000,7828.510,9.547
ReAtlas_smallhydro.3455,47.49514282643884,-114.29705893698636,3455,926911.000000,1193.095,2.657
ReAtlas_smallhydro.3456,47.49648890431641,-114.30147197130538,3456,926874.000000,3727.203,8.301
ReAtlas_smallhydro.3457,47.496567338518425,-114.30915272530456,3457,926868.000000,3272.579,7.283
ReAtlas_smallhydro.3458,47.49564226033444,-114.3367027831201,3458,926880.000000,2837.644,6.299
ReAtlas_smallhydro.3464,47.45764733568402,-114.91200034297634,3464,927970.000000,10699.233,13.025
ReAtlas_smallhydro.3465,47.549173618910366,-114.33783124688767,3465,926816.000000,1390.440,3.084
ReAtlas_smallhydro.3471,47.566567903318955,-114.32987390648461,3471,926804.000000,7650.594,16.962
ReAtlas_smallhydro.3473,47.668492926844884,-113.71710641737587,3473,926481.000000,1081.270,404.790
ReAtlas_smallhydro.3476,47.520266631687,-115.02368203384194,3476,927932.000000,16993.986,20.636
ReAtlas_smallhydro.3477,47.61192026813996,-114.3528929108561,3477,926763.000000,1793.268,3.970
ReAtlas_smallhydro.3478,47.52025886308501,-115.0277180665341,3478,927930.000000,1759.981,2.133
ReAtlas_smallhydro.3479,47.615566159394284,-114.36079868574782,3479,926758.000000,7247.894,16.043
ReAtlas_smallhydro.3481,47.6299114215526,-114.3652980556545,3481,926751.000000,1188.911,2.625
ReAtlas_smallhydro.3486,47.544380116737976,-115.10313348605911,3486,927916.000000,7798.845,9.449
ReAtlas_smallhydro.3487,47.65830045320477,-114.27723297701738,3487,926739.000000,7643.925,16.864
ReAtlas_smallhydro.3490,47.55006925929902,-115.12785694921331,3490,927894.000000,5936.715,7.185
ReAtlas_smallhydro.3491,47.550911126284966,-115.13174438121018,3491,927881.000000,1491.631,1.804
ReAtlas_smallhydro.3493,47.674142394650275,-114.26637917796182,3493,926730.000000,7855.494,17.323
ReAtlas_smallhydro.3502,47.57684752101046,-115.20577056126427,3502,927870.000000,4884.441,5.906
ReAtlas_smallhydro.3503,47.76432765703118,-113.83773620471413,3503,926453.000000,1249.730,36.614
ReAtlas_smallhydro.3513,47.583505202150526,-115.36104643688557,3513,927831.000000,1713.306,170.636
ReAtlas_smallhydro.3516,47.6209634665868,-115.18780486709045,3516,927817.000000,1251.282,59.580
ReAtlas_smallhydro.3534,47.655240396033605,-115.16485272545049,3534,927789.000000,1137.400,61.647
ReAtlas_smallhydro.3564,47.733837150506616,-115.35940086851247,3564,927711.000000,1072.236,823.589
ReAtlas_smallhydro.3599,48.066030303959316,-113.98075481081739,3599,926381.000000,1043.163,22.244
ReAtlas_smallhydro.3601,48.059944350913206,-114.07169437056913,3601,926383.000000,5078.891,101.575
ReAtlas_smallhydro.3648,48.205954333037205,-114.263736140379,3648,925398.000000,2749.589,6.890
ReAtlas_smallhydro.3676,48.31074057046364,-114.20762032288397,3676,925339.000000,5173.292,13.123
ReAtlas_smallhydro.3692,48.35238003829512,-114.21379008569028,3692,925326.000000,5168.680,13.123
ReAtlas_smallhydro.3701,48.388641832204506,-114.09832006266561,3701,925318.000000,7039.913,17.881
ReAtlas_smallhydro.3732,48.42315695153392,-114.62009547517704,3732,926234.000000,1176.933,257.874
ReAtlas_smallhydro.3747,48.358888476349925,-115.32040055994045,3747,929599.000000,1245.497,51.017
ReAtlas_smallhydro.3752,48.47923521426913,-114.54600691283537,3752,926214.000000,1591.748,201.083
ReAtlas_smallhydro.3756,48.37945012551287,-115.32254563329099,3756,929494.000000,1371.299,4.396
ReAtlas_smallhydro.3759,48.39332565510424,-115.32675754905009,3759,929484.000000,3366.360,10.794
ReAtlas_smallhydro.3928,48.74645880675402,-115.3517098798643,3928,929193.000000,1185.092,195.308
ReAtlas_smallhydro.3930,48.81941903053358,-114.88523675423309,3930,929162.000000,1034.248,153.937
ReAtlas_smallhydro.3949,48.85907323501013,-114.82287425885679,3949,929122.000000,1149.373,231.365
ReAtlas_smallhydro.3958,48.835188563135645,-115.25676280564159,3958,929088.000000,2681.062,9.186
ReAtlas_smallhydro.2812,43.95564044727676,-122.85977056969921,2812,864091.000000,2709.604,23.655
ReAtlas_smallhydro.2814,43.97076467869181,-122.8678512276465,2814,864086.000000,2474.824,21.522
ReAtlas_smallhydro.2815,43.98607477142597,-122.89789896685892,2815,864072.000000,1988.548,14.009
ReAtlas_smallhydro.2817,44.130329406573686,-122.24117492768687,2817,865598.000000,12748.889,404.167
ReAtlas_smallhydro.2818,44.158237705457324,-122.12945050728646,2818,865591.000000,3042.109,105.774
ReAtlas_smallhydro.2820,44.1095676098419,-122.42293516212243,2820,865576.000000,9659.718,58.399
ReAtlas_smallhydro.2821,44.01376376893589,-122.92634556346582,2821,864059.000000,3042.572,21.161
ReAtlas_smallhydro.2822,44.128846674641224,-122.3805649082075,2822,865566.000000,3275.162,20.505
ReAtlas_smallhydro.2823,44.182291886364546,-122.1252532670645,2823,865567.000000,6030.830,80.085
ReAtlas_smallhydro.2824,44.174571335104524,-122.17734926534311,2824,865573.000000,2138.238,71.358
ReAtlas_smallhydro.2826,44.17238186355711,-122.21168395115475,2826,865557.000000,6937.346,64.895
ReAtlas_smallhydro.2827,44.15046345782065,-122.3211128009959,2827,865547.000000,4456.126,31.660
ReAtlas_smallhydro.2828,44.16814683467905,-122.24364460864524,2828,865551.000000,2532.826,23.524
ReAtlas_smallhydro.2829,44.02316512648806,-122.96184916506874,2829,864056.000000,1883.716,13.091
ReAtlas_smallhydro.2830,44.06075830584825,-122.78660316766786,2830,865537.000000,2254.135,12.303
